world,region,country,state,tier,channel,segment,scenario,fy,quarter,month,amount,room_nights_sold,rooms_available
World,South,US,TX,Luxury,OTA,Business,Plan,FY2027,Q1,2027-03,119483.59,653,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2027,Q1,2027-03,167116.07,614,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2027,Q1,2027-03,134171.44,682,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2027,Q1,2027-03,142075.46,777,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2027,Q1,2027-03,151130.62,797,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2027,Q1,2027-03,141659.34,626,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2027,Q1,2027-03,157320.89,798,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2027,Q1,2027-03,166954.71,785,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2027,Q1,2027-03,161857.95,671,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2027,Q1,2027-03,121879.62,772,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2027,Q1,2027-03,142540.49,702,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2027,Q1,2027-03,131953.89,646,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2027,Q1,2027-03,135764.70,765,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2027,Q1,2027-03,144107.97,731,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2027,Q1,2027-03,161312.80,646,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2027,Q1,2027-03,128475.32,607,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q1,2027-03,151582.80,676,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2027,Q1,2027-03,141244.70,784,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2027,Q1,2027-03,143803.62,765,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2027,Q1,2027-03,152877.33,768,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2027,Q1,2027-03,134428.13,616,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2027,Q1,2027-03,118792.79,766,900
World,Southeast,US,FL,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q1,2027-03,134376.79,728,900
World,Southeast,US,FL,Luxury,OTA,Business,Actual,FY2027,Q1,2027-03,166785.06,683,900
World,Southeast,US,FL,Luxury,OTA,Business,Plan,FY2027,Q1,2027-03,154932.39,700,900
World,Southeast,US,FL,Luxury,OTA,Business,WhatIf_A,FY2027,Q1,2027-03,172724.68,650,900
World,Southeast,US,FL,Premium,Direct,Leisure,Actual,FY2027,Q1,2027-03,130500.58,634,900
World,Southeast,US,FL,Premium,Direct,Leisure,Plan,FY2027,Q1,2027-03,138551.13,675,900
World,Southeast,US,FL,Premium,Direct,Leisure,WhatIf_A,FY2027,Q1,2027-03,151443.40,737,900
World,Southeast,US,FL,Premium,Direct,Business,Actual,FY2027,Q1,2027-03,148164.18,688,900
World,Southeast,US,FL,Premium,Direct,Business,Plan,FY2027,Q1,2027-03,153274.34,778,900
World,Southeast,US,FL,Premium,Direct,Business,WhatIf_A,FY2027,Q1,2027-03,147897.67,605,900
World,Southeast,US,FL,Premium,OTA,Leisure,Actual,FY2027,Q1,2027-03,133045.04,747,900
World,Southeast,US,FL,Premium,OTA,Leisure,Plan,FY2027,Q1,2027-03,130101.72,705,900
World,Southeast,US,FL,Premium,OTA,Leisure,WhatIf_A,FY2027,Q1,2027-03,180490.22,654,900
World,Southeast,US,FL,Premium,OTA,Business,Actual,FY2027,Q1,2027-03,139163.74,661,900
World,Southeast,US,FL,Premium,OTA,Business,Plan,FY2027,Q1,2027-03,139580.67,609,900
World,Southeast,US,FL,Premium,OTA,Business,WhatIf_A,FY2027,Q1,2027-03,157717.11,701,900
World,West,US,CA,Luxury,Direct,Leisure,Actual,FY2027,Q2,2027-06,146835.58,631,900
World,West,US,CA,Luxury,Direct,Leisure,Plan,FY2027,Q2,2027-06,157262.88,738,900
World,West,US,CA,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q2,2027-06,181181.63,738,900
World,West,US,CA,Luxury,Direct,Business,Actual,FY2027,Q2,2027-06,153639.09,789,900
World,West,US,CA,Luxury,Direct,Business,Plan,FY2027,Q2,2027-06,126221.07,675,900
World,West,US,CA,Luxury,Direct,Business,WhatIf_A,FY2027,Q2,2027-06,133058.67,715,900
World,West,US,CA,Luxury,OTA,Leisure,Actual,FY2027,Q2,2027-06,150759.04,771,900
World,West,US,CA,Luxury,OTA,Leisure,Plan,FY2027,Q2,2027-06,141833.93,785,900
World,West,US,CA,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q2,2027-06,180743.93,618,900
World,West,US,CA,Luxury,OTA,Business,Actual,FY2027,Q2,2027-06,122651.51,764,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2027,Q2,2027-06,129558.99,717,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2027,Q2,2027-06,164836.84,733,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2027,Q2,2027-06,155258.21,650,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2027,Q2,2027-06,128009.63,790,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2027,Q2,2027-06,157172.37,776,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2027,Q2,2027-06,149713.44,673,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2027,Q2,2027-06,124541.87,786,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2027,Q2,2027-06,132548.48,673,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2027,Q2,2027-06,143059.55,799,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2027,Q2,2027-06,146210.13,745,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2027,Q2,2027-06,133157.03,619,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2027,Q2,2027-06,147688.89,766,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2027,Q2,2027-06,119034.67,751,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2027,Q2,2027-06,168591.86,660,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2027,Q2,2027-06,167583.15,642,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2027,Q2,2027-06,152187.13,728,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q2,2027-06,149885.14,630,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2027,Q2,2027-06,142920.45,673,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2027,Q2,2027-06,123585.29,687,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2027,Q2,2027-06,143128.64,758,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2027,Q2,2027-06,145856.49,690,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Plan,FY2027,Q2,2027-06,155785.05,722,900
World,Northeast,US,NY,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q2,2027-06,140017.15,636,900
World,Northeast,US,NY,Luxury,OTA,Business,Actual,FY2027,Q2,2027-06,155760.79,705,900
World,Northeast,US,NY,Luxury,OTA,Business,Plan,FY2027,Q2,2027-06,127665.51,777,900
World,Northeast,US,NY,Luxury,OTA,Business,WhatIf_A,FY2027,Q2,2027-06,141475.36,707,900
World,Northeast,US,NY,Premium,Direct,Leisure,Actual,FY2027,Q2,2027-06,127046.23,655,900
World,Northeast,US,NY,Premium,Direct,Leisure,Plan,FY2027,Q2,2027-06,150473.13,615,900
World,Northeast,US,NY,Premium,Direct,Leisure,WhatIf_A,FY2027,Q2,2027-06,147451.49,669,900
World,Northeast,US,NY,Premium,Direct,Business,Actual,FY2027,Q2,2027-06,136386.47,766,900
World,Northeast,US,NY,Premium,Direct,Business,Plan,FY2027,Q2,2027-06,154821.76,737,900
World,Northeast,US,NY,Premium,Direct,Business,WhatIf_A,FY2027,Q2,2027-06,167129.55,798,900
World,Northeast,US,NY,Premium,OTA,Leisure,Actual,FY2027,Q2,2027-06,136725.25,776,900
World,Northeast,US,NY,Premium,OTA,Leisure,Plan,FY2027,Q2,2027-06,158442.84,662,900
World,Northeast,US,NY,Premium,OTA,Leisure,WhatIf_A,FY2027,Q2,2027-06,151760.95,674,900
World,Northeast,US,NY,Premium,OTA,Business,Actual,FY2027,Q2,2027-06,133821.88,776,900
World,Northeast,US,NY,Premium,OTA,Business,Plan,FY2027,Q2,2027-06,125938.63,620,900
World,Northeast,US,NY,Premium,OTA,Business,WhatIf_A,FY2027,Q2,2027-06,136099.43,797,900
World,South,US,TX,Luxury,Direct,Leisure,Actual,FY2027,Q2,2027-06,159946.80,619,900
World,South,US,TX,Luxury,Direct,Leisure,Plan,FY2027,Q2,2027-06,146673.62,759,900
World,South,US,TX,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q2,2027-06,159273.99,672,900
World,South,US,TX,Luxury,Direct,Business,Actual,FY2027,Q2,2027-06,137088.85,668,900
World,South,US,TX,Luxury,Direct,Business,Plan,FY2027,Q2,2027-06,152050.04,658,900
World,South,US,TX,Luxury,Direct,Business,WhatIf_A,FY2027,Q2,2027-06,184498.21,787,900
World,South,US,TX,Luxury,OTA,Leisure,Actual,FY2027,Q2,2027-06,147052.22,722,900
World,South,US,TX,Luxury,OTA,Leisure,Plan,FY2027,Q2,2027-06,147032.18,748,900
World,South,US,TX,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q2,2027-06,179057.51,703,900
World,South,US,TX,Luxury,OTA,Business,Actual,FY2027,Q2,2027-06,146656.57,649,900
World,South,US,TX,Luxury,OTA,Business,Plan,FY2027,Q2,2027-06,134810.32,787,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2027,Q2,2027-06,154550.13,681,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2027,Q2,2027-06,144206.77,641,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2027,Q2,2027-06,141529.47,757,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2027,Q2,2027-06,145491.35,645,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2027,Q2,2027-06,153287.01,630,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2027,Q2,2027-06,145741.97,682,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2027,Q2,2027-06,136956.03,646,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2027,Q2,2027-06,127744.85,726,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2027,Q2,2027-06,155318.94,629,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2027,Q2,2027-06,156783.37,709,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2027,Q2,2027-06,146767.64,639,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2027,Q2,2027-06,114574.98,717,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2027,Q2,2027-06,161126.10,771,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2027,Q2,2027-06,125288.38,756,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2027,Q2,2027-06,126439.31,791,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q2,2027-06,162692.06,796,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2027,Q2,2027-06,148853.60,663,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2027,Q2,2027-06,150754.33,763,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2027,Q2,2027-06,160904.54,631,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2027,Q2,2027-06,125107.44,686,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2027,Q2,2027-06,158472.07,721,900
World,Southeast,US,FL,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q2,2027-06,180176.16,760,900
World,Southeast,US,FL,Luxury,OTA,Business,Actual,FY2027,Q2,2027-06,153139.42,705,900
World,Southeast,US,FL,Luxury,OTA,Business,Plan,FY2027,Q2,2027-06,139761.46,796,900
World,Southeast,US,FL,Luxury,OTA,Business,WhatIf_A,FY2027,Q2,2027-06,132161.31,663,900
World,Southeast,US,FL,Premium,Direct,Leisure,Actual,FY2027,Q2,2027-06,126745.22,788,900
World,Southeast,US,FL,Premium,Direct,Leisure,Plan,FY2027,Q2,2027-06,143172.26,703,900
World,Southeast,US,FL,Premium,Direct,Leisure,WhatIf_A,FY2027,Q2,2027-06,182087.26,656,900
World,Southeast,US,FL,Premium,Direct,Business,Actual,FY2027,Q2,2027-06,163514.92,614,900
World,Southeast,US,FL,Premium,Direct,Business,Plan,FY2027,Q2,2027-06,142347.21,631,900
World,Southeast,US,FL,Premium,Direct,Business,WhatIf_A,FY2027,Q2,2027-06,161286.08,711,900
World,Southeast,US,FL,Premium,OTA,Leisure,Actual,FY2027,Q2,2027-06,138841.19,614,900
World,Southeast,US,FL,Premium,OTA,Leisure,Plan,FY2027,Q2,2027-06,114722.61,685,900
World,Southeast,US,FL,Premium,OTA,Leisure,WhatIf_A,FY2027,Q2,2027-06,175787.68,664,900
World,Southeast,US,FL,Premium,OTA,Business,Actual,FY2027,Q2,2027-06,160149.72,639,900
World,Southeast,US,FL,Premium,OTA,Business,Plan,FY2027,Q2,2027-06,154073.69,711,900
World,Southeast,US,FL,Premium,OTA,Business,WhatIf_A,FY2027,Q2,2027-06,180118.10,757,900
World,West,US,CA,Luxury,Direct,Leisure,Actual,FY2027,Q3,2027-09,163587.13,631,900
World,West,US,CA,Luxury,Direct,Leisure,Plan,FY2027,Q3,2027-09,121828.12,629,900
World,West,US,CA,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q3,2027-09,181211.01,700,900
World,West,US,CA,Luxury,Direct,Business,Actual,FY2027,Q3,2027-09,139270.78,620,900
World,West,US,CA,Luxury,Direct,Business,Plan,FY2027,Q3,2027-09,152655.10,730,900
World,West,US,CA,Luxury,Direct,Business,WhatIf_A,FY2027,Q3,2027-09,156699.02,777,900
World,West,US,CA,Luxury,OTA,Leisure,Actual,FY2027,Q3,2027-09,162125.26,654,900
World,West,US,CA,Luxury,OTA,Leisure,Plan,FY2027,Q3,2027-09,142260.67,731,900
World,West,US,CA,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q3,2027-09,143683.58,785,900
World,West,US,CA,Luxury,OTA,Business,Actual,FY2027,Q3,2027-09,138006.90,692,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2027,Q3,2027-09,120824.62,781,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2027,Q3,2027-09,149866.37,606,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2027,Q3,2027-09,148453.64,679,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2027,Q3,2027-09,139978.34,752,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2027,Q3,2027-09,165711.98,607,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2027,Q3,2027-09,161635.00,606,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2027,Q3,2027-09,138424.76,609,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2027,Q3,2027-09,139819.19,671,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2027,Q3,2027-09,150409.65,722,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2027,Q3,2027-09,150667.71,608,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2027,Q3,2027-09,147668.86,640,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2027,Q3,2027-09,164832.89,675,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2027,Q3,2027-09,131590.88,785,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2027,Q3,2027-09,170058.84,624,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2027,Q3,2027-09,161663.55,668,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2027,Q3,2027-09,145847.16,610,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q3,2027-09,133383.43,759,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2027,Q3,2027-09,126769.65,792,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2027,Q3,2027-09,115541.05,761,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2027,Q3,2027-09,181334.00,636,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2027,Q3,2027-09,146746.19,706,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Plan,FY2027,Q3,2027-09,131444.96,695,900
World,Northeast,US,NY,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q3,2027-09,182459.21,779,900
World,Northeast,US,NY,Luxury,OTA,Business,Actual,FY2027,Q3,2027-09,122502.39,625,900
World,Northeast,US,NY,Luxury,OTA,Business,Plan,FY2027,Q3,2027-09,115325.06,764,900
World,Northeast,US,NY,Luxury,OTA,Business,WhatIf_A,FY2027,Q3,2027-09,134761.09,688,900
World,Northeast,US,NY,Premium,Direct,Leisure,Actual,FY2027,Q3,2027-09,161638.13,651,900
World,Northeast,US,NY,Premium,Direct,Leisure,Plan,FY2027,Q3,2027-09,145461.12,761,900
World,Northeast,US,NY,Premium,Direct,Leisure,WhatIf_A,FY2027,Q3,2027-09,163421.77,734,900
World,Northeast,US,NY,Premium,Direct,Business,Actual,FY2027,Q3,2027-09,143324.63,736,900
World,Northeast,US,NY,Premium,Direct,Business,Plan,FY2027,Q3,2027-09,156097.38,771,900
World,Northeast,US,NY,Premium,Direct,Business,WhatIf_A,FY2027,Q3,2027-09,155393.83,606,900
World,Northeast,US,NY,Premium,OTA,Leisure,Actual,FY2027,Q3,2027-09,139326.39,772,900
World,Northeast,US,NY,Premium,OTA,Leisure,Plan,FY2027,Q3,2027-09,145868.63,737,900
World,Northeast,US,NY,Premium,OTA,Leisure,WhatIf_A,FY2027,Q3,2027-09,142552.99,678,900
World,Northeast,US,NY,Premium,OTA,Business,Actual,FY2027,Q3,2027-09,160874.14,630,900
World,Northeast,US,NY,Premium,OTA,Business,Plan,FY2027,Q3,2027-09,133800.47,653,900
World,Northeast,US,NY,Premium,OTA,Business,WhatIf_A,FY2027,Q3,2027-09,148713.02,797,900
World,South,US,TX,Luxury,Direct,Leisure,Actual,FY2027,Q3,2027-09,147611.43,716,900
World,South,US,TX,Luxury,Direct,Leisure,Plan,FY2027,Q3,2027-09,130011.80,649,900
World,South,US,TX,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q3,2027-09,174851.56,674,900
World,South,US,TX,Luxury,Direct,Business,Actual,FY2027,Q3,2027-09,122666.07,703,900
World,South,US,TX,Luxury,Direct,Business,Plan,FY2027,Q3,2027-09,116537.85,675,900
World,South,US,TX,Luxury,Direct,Business,WhatIf_A,FY2027,Q3,2027-09,159160.62,691,900
World,South,US,TX,Luxury,OTA,Leisure,Actual,FY2027,Q3,2027-09,139865.80,794,900
World,South,US,TX,Luxury,OTA,Leisure,Plan,FY2027,Q3,2027-09,142578.42,786,900
World,South,US,TX,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q3,2027-09,167201.83,749,900
World,South,US,TX,Luxury,OTA,Business,Actual,FY2027,Q3,2027-09,148718.32,755,900
World,South,US,TX,Luxury,OTA,Business,Plan,FY2027,Q3,2027-09,151768.04,699,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2027,Q3,2027-09,176819.68,686,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2027,Q3,2027-09,147511.48,651,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2027,Q3,2027-09,143837.12,784,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2027,Q3,2027-09,181552.36,608,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2027,Q3,2027-09,126378.43,666,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2027,Q3,2027-09,142897.84,733,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2027,Q3,2027-09,150464.95,630,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2027,Q3,2027-09,166841.08,672,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2027,Q3,2027-09,135551.54,781,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2027,Q3,2027-09,183568.10,705,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2027,Q3,2027-09,147910.58,764,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2027,Q3,2027-09,139220.33,783,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2027,Q3,2027-09,140936.92,647,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2027,Q3,2027-09,145333.34,774,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2027,Q3,2027-09,158620.16,631,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q3,2027-09,136550.22,680,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2027,Q3,2027-09,143883.03,751,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2027,Q3,2027-09,127791.03,745,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2027,Q3,2027-09,182115.05,689,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2027,Q3,2027-09,160202.38,697,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2027,Q3,2027-09,149304.20,670,900
World,Southeast,US,FL,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q3,2027-09,160191.84,789,900
World,Southeast,US,FL,Luxury,OTA,Business,Actual,FY2027,Q3,2027-09,142981.03,794,900
World,Southeast,US,FL,Luxury,OTA,Business,Plan,FY2027,Q3,2027-09,137167.65,790,900
World,Southeast,US,FL,Luxury,OTA,Business,WhatIf_A,FY2027,Q3,2027-09,160447.00,736,900
World,Southeast,US,FL,Premium,Direct,Leisure,Actual,FY2027,Q3,2027-09,150148.58,718,900
World,Southeast,US,FL,Premium,Direct,Leisure,Plan,FY2027,Q3,2027-09,116053.31,757,900
World,Southeast,US,FL,Premium,Direct,Leisure,WhatIf_A,FY2027,Q3,2027-09,151134.93,608,900
World,Southeast,US,FL,Premium,Direct,Business,Actual,FY2027,Q3,2027-09,148369.24,791,900
World,Southeast,US,FL,Premium,Direct,Business,Plan,FY2027,Q3,2027-09,133260.31,637,900
World,Southeast,US,FL,Premium,Direct,Business,WhatIf_A,FY2027,Q3,2027-09,158342.86,757,900
World,Southeast,US,FL,Premium,OTA,Leisure,Actual,FY2027,Q3,2027-09,144022.56,792,900
World,Southeast,US,FL,Premium,OTA,Leisure,Plan,FY2027,Q3,2027-09,146956.17,668,900
World,Southeast,US,FL,Premium,OTA,Leisure,WhatIf_A,FY2027,Q3,2027-09,132482.14,643,900
World,Southeast,US,FL,Premium,OTA,Business,Actual,FY2027,Q3,2027-09,155735.79,696,900
World,Southeast,US,FL,Premium,OTA,Business,Plan,FY2027,Q3,2027-09,129129.88,638,900
World,Southeast,US,FL,Premium,OTA,Business,WhatIf_A,FY2027,Q3,2027-09,157883.86,662,900
World,West,US,CA,Luxury,Direct,Leisure,Actual,FY2027,Q4,2027-12,164768.43,639,900
World,West,US,CA,Luxury,Direct,Leisure,Plan,FY2027,Q4,2027-12,117304.16,733,900
World,West,US,CA,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q4,2027-12,160048.84,621,900
World,West,US,CA,Luxury,Direct,Business,Actual,FY2027,Q4,2027-12,160577.92,775,900
World,West,US,CA,Luxury,Direct,Business,Plan,FY2027,Q4,2027-12,158108.40,677,900
World,West,US,CA,Luxury,Direct,Business,WhatIf_A,FY2027,Q4,2027-12,133279.10,669,900
World,West,US,CA,Luxury,OTA,Leisure,Actual,FY2027,Q4,2027-12,164057.72,665,900
World,West,US,CA,Luxury,OTA,Leisure,Plan,FY2027,Q4,2027-12,144299.35,702,900
World,West,US,CA,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q4,2027-12,171677.83,626,900
World,West,US,CA,Luxury,OTA,Business,Actual,FY2027,Q4,2027-12,150779.67,620,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2027,Q4,2027-12,115888.99,667,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2027,Q4,2027-12,143718.44,713,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2027,Q4,2027-12,134045.73,799,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2027,Q4,2027-12,123858.24,629,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2027,Q4,2027-12,153378.81,646,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2027,Q4,2027-12,148182.32,661,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2027,Q4,2027-12,158105.75,736,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2027,Q4,2027-12,152592.58,626,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2027,Q4,2027-12,135761.02,750,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2027,Q4,2027-12,119246.02,721,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2027,Q4,2027-12,148382.00,616,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2027,Q4,2027-12,151448.69,781,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2027,Q4,2027-12,114660.40,725,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2027,Q4,2027-12,140714.15,713,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2027,Q4,2027-12,132475.42,642,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2027,Q4,2027-12,117178.19,603,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2027,Q4,2027-12,163242.29,627,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2027,Q4,2027-12,151711.44,797,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2027,Q4,2027-12,131769.93,788,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2027,Q4,2027-12,175514.66,682,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2027,Q4,2027-12,153128.12,767,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Plan,FY2027,Q4,2027-12,147114.44,727,900
World,Northeast,US,NY,Luxury,OTA,Leisure,WhatIf_A,FY2027,Q4,2027-12,163434.70,678,900
World,Northeast,US,NY,Luxury,OTA,Business,Actual,FY2027,Q4,2027-12,167892.01,780,900
